Año	Mes	Dia	DiaSemana	Hora	Minuto	Cuenta	A/N
2018	7	5	3	       	5	50	0	Normal
2018	7	5	3	       	6	0	0	Normal
2018	7	5	3	       	6	10	0	Normal
2018	7	5	3	       	6	20	0	Normal
2018	7	5	3	       	6	30	0	Normal
2018	7	5	3	       	6	40	0	Normal
2018	7	5	3	       	6	50	0	Normal
2018	7	5	3	       	7	0	15	Normal
2018	7	5	3	       	7	10	15	Normal
2018	7	5	3	       	7	20	16	Normal
2018	7	5	3	       	7	30	17	Normal
2018	7	5	3	       	7	40	13	Normal
2018	7	5	3	       	7	50	15	Normal
2018	7	5	3	       	8	0	15	Normal
2018	7	5	3	       	8	10	14	Normal
2018	7	5	3	       	8	20	17	Normal
2018	7	5	3	       	8	30	11	Normal
2018	7	5	3	       	8	40	16	Normal
2018	7	5	3	       	8	50	19	Normal
2018	7	5	3	       	9	0	20	Normal
2018	7	5	3	       	9	10	13	Normal
2018	7	5	3	       	9	20	13	Normal
2018	7	5	3	       	9	30	15	Normal
2018	7	5	3	       	9	40	15	Normal
2018	7	5	3	       	9	50	15	Normal
2018	7	5	3	       	10	0	13	Normal
2018	7	5	3	       	10	10	13	Normal
2018	7	5	3	       	10	20	15	Normal
2018	7	5	3	       	10	30	17	Normal
2018	7	5	3	       	10	40	16	Normal
2018	7	5	3	       	10	50	12	Normal
2018	7	5	3	       	11	0	16	Normal
2018	7	5	3	       	11	10	17	Normal
2018	7	5	3	       	11	20	14	Normal
2018	7	5	3	       	11	30	14	Normal
2018	7	5	3	       	11	40	16	Normal
2018	7	5	3	       	11	50	14	Normal
2018	7	5	3	       	12	0	20	Normal
2018	7	5	3	       	12	10	12	Normal
2018	7	5	3	       	12	20	11	Normal
2018	7	5	3	       	12	30	15	Normal
2018	7	5	3	       	12	40	16	Normal
2018	7	5	3	       	12	50	14	Normal
2018	7	5	3	       	13	0	10	Normal
2018	7	5	3	       	13	10	12	Normal
2018	7	5	3	       	13	20	19	Normal
2018	7	5	3	       	13	30	14	Normal
2018	7	5	3	       	13	40	15	Normal
2018	7	5	3	       	13	50	14	Normal
2018	7	5	3	       	14	0	17	Normal
2018	7	5	3	       	14	10	12	Normal
2018	7	5	3	       	14	20	11	Normal
2018	7	5	3	       	14	30	17	Normal
2018	7	5	3	       	14	40	11	Normal
2018	7	5	3	       	14	50	16	Normal
2018	7	5	3	       	15	0	18	Normal
2018	7	5	3	       	15	10	15	Normal
2018	7	5	3	       	15	20	11	Normal
2018	7	5	3	       	15	30	18	Normal
2018	7	5	3	       	15	40	19	Normal
2018	7	5	3	       	15	50	12	Normal
2018	7	5	3	       	16	0	13	Normal
2018	7	5	3	       	16	10	16	Normal
2018	7	5	3	       	16	20	15	Normal
2018	7	5	3	       	16	30	16	Normal
2018	7	5	3	       	16	40	17	Normal
2018	7	5	3	       	16	50	11	Normal
2018	7	5	3	       	17	0	13	Normal
2018	7	5	3	       	17	10	14	Normal
2018	7	5	3	       	17	20	15	Normal
2018	7	5	3	       	17	30	18	Normal
2018	7	5	3	       	17	40	11	Normal
2018	7	5	3	       	17	50	13	Normal
2018	7	5	3	       	18	0	0	Normal
2018	7	5	3	       	18	10	0	Normal
2018	7	5	3	       	18	20	0	Normal
2018	7	5	3	       	18	30	0	Normal
2018	7	5	3	       	18	40	0	Normal
2018	7	5	3	       	18	50	0	Normal
2018	7	5	3	       	19	0	0	Normal
2018	7	5	3	       	19	10	0	Normal
2018	7	5	3	       	19	20	0	Normal
2018	7	5	3	       	19	30	0	Normal
2018	7	5	3	       	19	40	0	Normal
2018	7	5	3	       	19	50	0	Normal
2018	7	5	3	       	20	0	0	Normal
2018	7	5	3	       	20	10	0	Normal
2018	7	5	3	       	20	20	0	Normal
2018	7	5	3	       	20	30	0	Normal
2018	7	5	3	       	20	40	0	Normal
2018	7	5	3	       	20	50	0	Normal
2018	7	5	3	       	21	0	0	Normal
2018	7	5	3	       	21	10	0	Normal
2018	7	5	3	       	21	20	0	Normal
2018	7	5	3	       	21	30	0	Normal
2018	7	5	3	       	21	40	0	Normal
2018	7	5	3	       	21	50	0	Normal
2018	7	5	3	       	22	0	0	Normal
2018	7	5	3	       	22	10	0	Normal
2018	7	5	3	       	22	20	0	Normal
2018	7	5	3	       	22	30	0	Normal
2018	7	5	3	       	22	40	0	Normal
2018	7	5	3	       	22	50	0	Normal
2018	7	5	3	       	23	0	0	Normal
2018	7	5	3	       	23	10	0	Normal
2018	7	5	3	       	23	20	0	Normal
2018	7	5	3	       	23	30	0	Normal
2018	7	5	3	       	23	40	0	Normal
2018	7	5	3	       	23	50	0	Normal
2018	7	6	4	       	0	0	0	Normal
2018	7	6	4	       	0	10	0	Normal
2018	7	6	4	       	0	20	0	Normal
2018	7	6	4	       	0	30	0	Normal
2018	7	6	4	       	0	40	0	Normal
2018	7	6	4	       	0	50	0	Normal
2018	7	6	4	       	1	0	0	Normal
2018	7	6	4	       	1	10	0	Normal
2018	7	6	4	       	1	20	0	Normal
2018	7	6	4	       	1	30	0	Normal
2018	7	6	4	       	1	40	0	Normal
2018	7	6	4	       	1	50	0	Normal
2018	7	6	4	       	2	0	0	Normal
2018	7	6	4	       	2	10	0	Normal
2018	7	6	4	       	2	20	0	Normal
2018	7	6	4	       	2	30	0	Normal
2018	7	6	4	       	2	40	0	Normal
2018	7	6	4	       	2	50	0	Normal
2018	7	6	4	       	3	0	0	Normal
2018	7	6	4	       	3	10	0	Normal
2018	7	6	4	       	3	20	0	Normal
2018	7	6	4	       	3	30	0	Normal
2018	7	6	4	       	3	40	0	Normal
2018	7	6	4	       	3	50	0	Normal
2018	7	6	4	       	4	0	0	Normal
2018	7	6	4	       	4	10	0	Normal
2018	7	6	4	       	4	20	0	Normal
2018	7	6	4	       	4	30	0	Normal
2018	7	6	4	       	4	40	0	Normal
2018	7	6	4	       	4	50	0	Normal
2018	7	6	4	       	5	0	0	Normal
2018	7	6	4	       	5	10	0	Normal
2018	7	6	4	       	5	20	0	Normal
2018	7	6	4	       	5	30	0	Normal
2018	7	6	4	       	5	40	0	Normal
2018	7	6	4	       	5	50	0	Normal
2018	7	6	4	       	6	0	0	Normal
2018	7	6	4	       	6	10	0	Normal
2018	7	6	4	       	6	20	0	Normal
2018	7	6	4	       	6	30	0	Normal
2018	7	6	4	       	6	40	0	Normal
2018	7	6	4	       	6	50	0	Normal
2018	7	6	4	       	7	0	13	Normal
2018	7	6	4	       	7	10	11	Normal
2018	7	6	4	       	7	20	13	Normal
2018	7	6	4	       	7	30	13	Normal
2018	7	6	4	       	7	40	14	Normal
2018	7	6	4	       	7	50	16	Normal
2018	7	6	4	       	8	0	14	Normal
2018	7	6	4	       	8	10	15	Normal
2018	7	6	4	       	8	20	14	Normal
2018	7	6	4	       	8	30	12	Normal
2018	7	6	4	       	8	40	15	Normal
2018	7	6	4	       	8	50	11	Normal
2018	7	6	4	       	9	0	16	Normal
2018	7	6	4	       	9	10	13	Normal
2018	7	6	4	       	9	20	14	Normal
2018	7	6	4	       	9	30	16	Normal
2018	7	6	4	       	9	40	14	Normal
2018	7	6	4	       	9	50	14	Normal
2018	7	6	4	       	10	0	19	Normal
2018	7	6	4	       	10	10	14	Normal
2018	7	6	4	       	10	20	14	Normal
2018	7	6	4	       	10	30	14	Normal
2018	7	6	4	       	10	40	11	Normal
2018	7	6	4	       	10	50	16	Normal
2018	7	6	4	       	11	0	14	Normal
2018	7	6	4	       	11	10	16	Normal
2018	7	6	4	       	11	20	11	Normal
2018	7	6	4	       	11	30	12	Normal
2018	7	6	4	       	11	40	12	Normal
2018	7	6	4	       	11	50	14	Normal
2018	7	6	4	       	12	0	13	Normal
2018	7	6	4	       	12	10	19	Normal
2018	7	6	4	       	12	20	14	Normal
2018	7	6	4	       	12	30	15	Normal
2018	7	6	4	       	12	40	19	Normal
2018	7	6	4	       	12	50	12	Normal
2018	7	6	4	       	13	0	14	Normal
2018	7	6	4	       	13	10	13	Normal
2018	7	6	4	       	13	20	20	Normal
2018	7	6	4	       	13	30	14	Normal
2018	7	6	4	       	13	40	14	Normal
2018	7	6	4	       	13	50	13	Normal
2018	7	6	4	       	14	0	13	Normal
2018	7	6	4	       	14	10	14	Normal
2018	7	6	4	       	14	20	16	Normal
2018	7	6	4	       	14	30	18	Normal
2018	7	6	4	       	14	40	17	Normal
2018	7	6	4	       	14	50	16	Normal
2018	7	6	4	       	15	0	17	Normal
2018	7	6	4	       	15	10	17	Normal
2018	7	6	4	       	15	20	13	Normal
2018	7	6	4	       	15	30	13	Normal
2018	7	6	4	       	15	40	15	Normal
2018	7	6	4	       	15	50	20	Normal
2018	7	6	4	       	16	0	17	Normal
2018	7	6	4	       	16	10	13	Normal
2018	7	6	4	       	16	20	18	Normal
2018	7	6	4	       	16	30	15	Normal
2018	7	6	4	       	16	40	17	Normal
2018	7	6	4	       	16	50	19	Normal
2018	7	6	4	       	17	0	16	Normal
2018	7	6	4	       	17	10	14	Normal
2018	7	6	4	       	17	20	15	Normal
2018	7	6	4	       	17	30	15	Normal
2018	7	6	4	       	17	40	17	Normal
2018	7	6	4	       	17	50	15	Normal
2018	7	6	4	       	18	0	0	Normal
2018	7	6	4	       	18	10	0	Normal
2018	7	6	4	       	18	20	0	Normal
2018	7	6	4	       	18	30	0	Normal
2018	7	6	4	       	18	40	0	Normal
2018	7	6	4	       	18	50	0	Normal
2018	7	6	4	       	19	0	0	Normal
2018	7	6	4	       	19	10	0	Normal
2018	7	6	4	       	19	20	0	Normal
2018	7	6	4	       	19	30	0	Normal
2018	7	6	4	       	19	40	0	Normal
2018	7	6	4	       	19	50	0	Normal
2018	7	6	4	       	20	0	0	Normal
2018	7	6	4	       	20	10	0	Normal
2018	7	6	4	       	20	20	0	Normal
2018	7	6	4	       	20	30	0	Normal
2018	7	6	4	       	20	40	0	Normal
2018	7	6	4	       	20	50	0	Normal
2018	7	6	4	       	21	0	0	Normal
2018	7	6	4	       	21	10	0	Normal
2018	7	6	4	       	21	20	0	Normal
2018	7	6	4	       	21	30	0	Normal
2018	7	6	4	       	21	40	0	Normal
2018	7	6	4	       	21	50	0	Normal
2018	7	6	4	       	22	0	0	Normal
2018	7	6	4	       	22	10	0	Normal
2018	7	6	4	       	22	20	0	Normal
2018	7	6	4	       	22	30	0	Normal
2018	7	6	4	       	22	40	0	Normal
2018	7	6	4	       	22	50	0	Normal
2018	7	6	4	       	23	0	0	Normal
2018	7	6	4	       	23	10	0	Normal
2018	7	6	4	       	23	20	0	Normal
2018	7	6	4	       	23	30	0	Normal
2018	7	6	4	       	23	40	0	Normal
2018	7	6	4	       	23	50	0	Normal
2018	7	7	5	       	0	0	5	Normal
2018	7	7	5	       	0	10	6	Normal
2018	7	7	5	       	0	20	6	Normal
2018	7	7	5	       	0	30	6	Normal
2018	7	7	5	       	0	40	6	Normal
2018	7	7	5	       	0	50	7	Normal
2018	7	7	5	       	1	0	5	Normal
2018	7	7	5	       	1	10	6	Normal
2018	7	7	5	       	1	20	7	Normal
2018	7	7	5	       	1	30	6	Normal
2018	7	7	5	       	1	40	5	Normal
2018	7	7	5	       	1	50	4	Normal
2018	7	7	5	       	2	0	6	Normal
2018	7	7	5	       	2	10	6	Normal
2018	7	7	5	       	2	20	7	Normal
2018	7	7	5	       	2	30	5	Normal
2018	7	7	5	       	2	40	6	Normal
2018	7	7	5	       	2	50	4	Normal
2018	7	7	5	       	3	0	8	Normal
2018	7	7	5	       	3	10	5	Normal
2018	7	7	5	       	3	20	5	Normal
2018	7	7	5	       	3	30	5	Normal
2018	7	7	5	       	3	40	7	Normal
2018	7	7	5	       	3	50	6	Normal
2018	7	7	5	       	4	0	6	Normal
2018	7	7	5	       	4	10	4	Normal
2018	7	7	5	       	4	20	6	Normal
2018	7	7	5	       	4	30	6	Normal
2018	7	7	5	       	4	40	4	Normal
2018	7	7	5	       	4	50	6	Normal
2018	7	7	5	       	5	0	4	Normal
2018	7	7	5	       	5	10	7	Normal
2018	7	7	5	       	5	20	6	Normal
2018	7	7	5	       	5	30	5	Normal
2018	7	7	5	       	5	40	6	Normal
2018	7	7	5	       	5	50	4	Normal
2018	7	7	5	       	6	0	6	Normal
2018	7	7	5	       	6	10	4	Normal
2018	7	7	5	       	6	20	6	Normal
2018	7	7	5	       	6	30	6	Normal
2018	7	7	5	       	6	40	4	Normal
2018	7	7	5	       	6	50	7	Normal
2018	7	7	5	       	7	0	5	Normal
2018	7	7	5	       	7	10	6	Normal
2018	7	7	5	       	7	20	4	Normal
2018	7	7	5	       	7	30	4	Normal
2018	7	7	5	       	7	40	6	Normal
2018	7	7	5	       	7	50	6	Normal
2018	7	7	5	       	8	0	4	Normal
2018	7	7	5	       	8	10	6	Normal
2018	7	7	5	       	8	20	5	Normal
2018	7	7	5	       	8	30	4	Normal
2018	7	7	5	       	8	40	6	Normal
2018	7	7	5	       	8	50	5	Normal
2018	7	7	5	       	9	0	6	Normal
2018	7	7	5	       	9	10	4	Normal
2018	7	7	5	       	9	20	5	Normal
2018	7	7	5	       	9	30	6	Normal
2018	7	7	5	       	9	40	5	Normal
2018	7	7	5	       	9	50	6	Normal
2018	7	7	5	       	10	0	5	Normal
2018	7	7	5	       	10	10	5	Normal
2018	7	7	5	       	10	20	6	Normal
2018	7	7	5	       	10	30	8	Normal
2018	7	7	5	       	10	40	6	Normal
2018	7	7	5	       	10	50	6	Normal
2018	7	7	5	       	11	0	4	Normal
2018	7	7	5	       	11	10	4	Normal
2018	7	7	5	       	11	20	8	Normal
2018	7	7	5	       	11	30	5	Normal
2018	7	7	5	       	11	40	5	Normal
2018	7	7	5	       	11	50	7	Normal
2018	7	7	5	       	12	0	5	Normal
2018	7	7	5	       	12	10	6	Normal
2018	7	7	5	       	12	20	5	Normal
2018	7	7	5	       	12	30	5	Normal
2018	7	7	5	       	12	40	6	Normal
2018	7	7	5	       	12	50	7	Normal
2018	7	7	5	       	13	0	5	Normal
2018	7	7	5	       	13	10	4	Normal
2018	7	7	5	       	13	20	7	Normal
2018	7	7	5	       	13	30	6	Normal
2018	7	7	5	       	13	40	4	Normal
2018	7	7	5	       	13	50	6	Normal
2018	7	7	5	       	14	0	7	Normal
2018	7	7	5	       	14	10	5	Normal
2018	7	7	5	       	14	20	5	Normal
